usuario_id,usuario_nombre,usuario_edad,usuario_verificado,usuario_correos_asociados,usuario_fecha_registro,cuenta_origen_id,cuenta_origen_saldo,cuenta_origen_tipo,cuenta_origen_fecha_creacion,cuenta_origen_activa,cuenta_origen_nivel_riesgo,cuenta_destino_id,cuenta_destino_saldo,cuenta_destino_tipo,cuenta_destino_fecha_creacion,cuenta_destino_activa,cuenta_destino_nivel_riesgo,transaccion_id,transaccion_monto,transaccion_fecha,transaccion_minuto_dia,transaccion_tipo,transaccion_canal,transaccion_etiquetas_alerta,transaccion_es_sospechosa,transaccion_riesgo_score,dispositivo_id,dispositivo_tipo,dispositivo_ip,dispositivo_sistema_operativo,dispositivo_confiable,dispositivo_ultimo_uso,ubicacion_residencia_id,ubicacion_residencia_pais,ubicacion_residencia_ciudad,ubicacion_residencia_latitud,ubicacion_residencia_longitud,ubicacion_residencia_zona_riesgo,ubicacion_transaccion_id,ubicacion_transaccion_pais,ubicacion_transaccion_ciudad,ubicacion_transaccion_latitud,ubicacion_transaccion_longitud,ubicacion_transaccion_zona_riesgo,ubicacion_cuenta_id,ubicacion_cuenta_pais,ubicacion_cuenta_ciudad,ubicacion_cuenta_latitud,ubicacion_cuenta_longitud,ubicacion_cuenta_zona_riesgo,ubicacion_dispositivo_id,ubicacion_dispositivo_pais,ubicacion_dispositivo_ciudad,ubicacion_dispositivo_latitud,ubicacion_dispositivo_longitud,ubicacion_dispositivo_zona_riesgo
USU_0686,Jorge Castillo,23,true,jorge.castillo@correo.com|0686@banco-demo.com,2024-12-24,CTA_00876,15412.27,ahorro,2024-11-22,true,medio,CTA_00557,51824.59,nomina,2023-08-07,true,medio,TX_001536,3411.79,2026-02-16,980,transferencia,agencia,,false,6,DEV_0356,tablet,10.101.197.65,iOS,false,2026-02-16,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_108,Guatemala,Guatemala,14.67326,-90.51287,false,UBI_087,Guatemala,Escuintla,14.28375,-90.76857,false,UBI_115,Honduras,Tegucigalpa,14.0803,-87.20538,true
USU_0687,Ricardo Reyes,25,true,ricardo.reyes@correo.com|0687@banco-demo.com,2024-07-10,CTA_00881,56167.33,empresarial,2025-06-03,true,medio,CTA_00564,53210.17,nomina,2022-12-28,true,bajo,TX_001537,1784.07,2026-03-03,249,compra_online,agencia,,false,20,DEV_0359,telefono,10.104.218.78,ATM-OS,true,2026-03-03,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_109,Guatemala,Antigua Guatemala,14.60568,-90.75218,false,UBI_097,Guatemala,Antigua Guatemala,14.60431,-90.77454,false,UBI_011,Colombia,Bogotá,4.68681,-74.04977,true
USU_0688,Lucia Perez,59,true,lucia.perez@correo.com|0688@banco-demo.com,2020-11-06,CTA_00886,7351.85,nomina,2024-03-12,true,medio,CTA_00571,54381.38,nomina,2025-05-27,false,bajo,TX_001538,4209.84,2026-03-25,908,retiro,cajero,,false,4,DEV_0362,telefono,10.107.239.91,iOS,true,2026-03-25,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_110,Guatemala,Quetzaltenango,14.80745,-91.54531,false,UBI_107,Colombia,Bogotá,4.73503,-74.12161,true,UBI_026,Guatemala,Quetzaltenango,14.82752,-91.49122,false
USU_0689,Daniela Morales,71,true,daniela.morales@correo.com|0689@banco-demo.com,2021-04-11,CTA_00891,1076.01,monetaria,2022-05-01,true,bajo,CTA_00578,39942.23,empresarial,2023-05-22,true,bajo,TX_001539,2933.13,2026-01-12,75,transferencia,web,,false,7,DEV_0365,laptop,10.110.5.104,POS-Embedded,true,2026-01-12,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_111,Guatemala,Escuintla,14.30051,-90.83204,false,UBI_117,Costa Rica,San José,9.90254,-84.10891,true,UBI_041,Guatemala,Petén,16.92071,-89.90703,false
USU_0690,Camila Hernandez,48,true,camila.hernandez@correo.com|0690@banco-demo.com,2024-05-26,CTA_00896,23402.15,nomina,2021-09-13,true,bajo,CTA_00585,8669.63,ahorro,2025-02-01,true,medio,TX_001540,1806.67,2026-03-30,117,retiro,pos,,false,45,DEV_0368,telefono,10.113.26.117,ATM-OS,true,2026-03-30,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_112,Guatemala,Cobán,15.43805,-90.32476,false,UBI_008,México,Tapachula,14.92634,-92.22916,true,UBI_056,México,Tapachula,14.93922,-92.28805,true
USU_0691,Daniela Vasquez,43,true,daniela.vasquez@correo.com|0691@banco-demo.com,2020-08-06,CTA_00901,5263.91,nomina,2022-08-17,true,medio,CTA_00592,15427.23,ahorro,2023-07-21,true,medio,TX_001541,1925.92,2026-04-14,601,transferencia,app_movil,,false,8,DEV_0371,laptop,10.116.47.130,Android,false,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_113,Guatemala,Petén,16.89677,-89.88001,false,UBI_018,El Salvador,San Salvador,13.67669,-89.25332,true,UBI_071,Colombia,Bogotá,4.68891,-74.05316,true
USU_0692,Jorge Garcia,59,true,jorge.garcia@correo.com|0692@banco-demo.com,2025-05-20,CTA_00906,70795.35,ahorro,2022-02-06,true,medio,CTA_00599,45414.86,monetaria,2023-07-06,true,bajo,TX_001542,4260.6,2026-04-23,553,deposito,app_movil,,false,37,DEV_0374,pos,10.119.68.143,Linux,true,2026-04-23,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_114,El Salvador,San Salvador,13.66422,-89.17016,true,UBI_028,Guatemala,Cobán,15.51364,-90.41038,false,UBI_086,Guatemala,Quetzaltenango,14.82448,-91.51307,false
USU_0693,Luis Garcia,35,true,luis.garcia@correo.com|0693@banco-demo.com,2022-10-18,CTA_00911,39127.45,nomina,2021-06-27,true,medio,CTA_00606,16047.88,ahorro,2023-07-09,true,medio,TX_001543,3818.28,2026-04-09,93,retiro,pos,,false,40,DEV_0377,pos,10.122.89.156,macOS,true,2026-04-09,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_115,Honduras,Tegucigalpa,14.07499,-87.14371,true,UBI_038,Guatemala,Quetzaltenango,14.82953,-91.51095,false,UBI_101,Guatemala,Petén,16.89427,-89.85693,false
USU_0694,Andres Reyes,54,true,andres.reyes@correo.com|0694@banco-demo.com,2024-07-26,CTA_00916,1581.45,monetaria,2025-07-19,true,medio,CTA_00613,37282.72,nomina,2022-03-12,true,medio,TX_001544,1133.77,2026-03-27,1234,transferencia,app_movil,,false,30,DEV_0380,telefono,10.125.110.169,ATM-OS,true,2026-03-27,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_116,México,Tapachula,14.93647,-92.24316,true,UBI_048,Guatemala,Guatemala,14.6646,-90.52492,false,UBI_116,México,Tapachula,14.88101,-92.31299,true
USU_0695,Mateo Fuentes,31,true,mateo.fuentes@correo.com|0695@banco-demo.com,2022-09-21,CTA_00921,48546.84,ahorro,2025-02-12,true,bajo,CTA_00620,25561.25,monetaria,2022-03-28,true,medio,TX_001545,2798.29,2026-03-06,346,transferencia,cajero,,false,36,DEV_0383,tablet,10.128.131.182,POS-Embedded,true,2026-03-06,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_117,Costa Rica,San José,9.88484,-84.11401,true,UBI_058,Panamá,Ciudad de Panamá,9.00539,-79.53084,true,UBI_012,Guatemala,Guatemala,14.63543,-90.51723,false
USU_0696,Valeria Garcia,27,true,valeria.garcia@correo.com|0696@banco-demo.com,2021-08-25,CTA_00926,70472.22,ahorro,2025-04-15,true,bajo,CTA_00627,4878.65,empresarial,2023-03-09,true,bajo,TX_001546,1226.95,2026-01-20,1413,retiro,web,,false,40,DEV_0386,cajero,10.131.152.195,iOS,true,2026-01-20,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_118,Panamá,Ciudad de Panamá,9.0284,-79.48773,true,UBI_068,México,Tapachula,14.90163,-92.25514,true,UBI_027,Guatemala,Escuintla,14.31527,-90.74718,false
USU_0697,Gabriela Ramirez,59,true,gabriela.ramirez@correo.com|0697@banco-demo.com,2025-04-09,CTA_00931,55993.06,empresarial,2024-07-06,true,bajo,CTA_00634,47061.54,empresarial,2023-12-29,true,medio,TX_001547,1571.05,2026-01-12,1413,pago_servicio,pos,,false,45,DEV_0389,telefono,10.134.173.208,Linux,true,2026-01-12,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_119,Colombia,Bogotá,4.67995,-74.04298,true,UBI_078,El Salvador,San Salvador,13.69258,-89.19736,true,UBI_042,El Salvador,San Salvador,13.66176,-89.24804,true
USU_0698,Daniela Diaz,60,true,daniela.diaz@correo.com|0698@banco-demo.com,2025-07-21,CTA_00936,63507.68,ahorro,2022-07-07,true,bajo,CTA_00641,54228.78,monetaria,2023-03-23,true,medio,TX_001548,1151.79,2026-04-01,71,compra_online,web,,false,28,DEV_0392,pos,10.137.194.221,Windows,true,2026-04-01,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_001,Guatemala,Antigua Guatemala,14.57024,-90.76955,false,UBI_088,Guatemala,Cobán,15.42584,-90.33486,false,UBI_057,Costa Rica,San José,9.91103,-84.08404,true
USU_0699,Carlos Diaz,75,false,carlos.diaz@correo.com|0699@banco-demo.com,2024-09-27,CTA_00941,46681.33,monetaria,2023-05-25,true,medio,CTA_00648,6220.13,monetaria,2022-07-07,true,bajo,TX_001549,1627.84,2026-03-16,1400,retiro,agencia,,false,35,DEV_0395,laptop,10.140.215.234,Android,true,2026-03-16,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_002,Guatemala,Quetzaltenango,14.83692,-91.5656,false,UBI_098,Guatemala,Quetzaltenango,14.85416,-91.51782,false,UBI_072,Guatemala,Guatemala,14.62713,-90.4888,false
USU_0700,Paola Castillo,26,true,paola.castillo@correo.com|0700@banco-demo.com,2024-05-10,CTA_00946,68502.56,monetaria,2023-01-12,true,bajo,CTA_00655,47121.13,empresarial,2022-02-16,true,bajo,TX_001550,498.93,2026-04-17,973,pago_servicio,cajero,,false,21,DEV_0398,cajero,10.143.236.247,Android,true,2026-04-17,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_003,Guatemala,Escuintla,14.33262,-90.80617,false,UBI_108,Guatemala,Guatemala,14.65807,-90.54654,false,UBI_087,Guatemala,Escuintla,14.27611,-90.75272,false
USU_0701,Daniela Rodriguez,65,true,daniela.rodriguez@correo.com|0701@banco-demo.com,2022-10-09,CTA_00951,11330.65,monetaria,2023-07-06,true,medio,CTA_00662,37036.26,ahorro,2025-05-02,true,bajo,TX_001551,4236.26,2026-03-08,1178,pago_servicio,pos,,false,19,DEV_0401,tablet,10.146.2.5,Android,false,2026-03-08,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_004,Guatemala,Cobán,15.44131,-90.359,false,UBI_118,Panamá,Ciudad de Panamá,8.94479,-79.47491,true,UBI_102,El Salvador,San Salvador,13.65406,-89.18662,true
USU_0702,Camila Morales,35,true,camila.morales@correo.com|0702@banco-demo.com,2023-06-20,CTA_00956,24565.3,empresarial,2021-10-28,true,bajo,CTA_00669,1870.41,nomina,2024-05-29,true,bajo,TX_001552,2818.19,2026-04-13,152,compra_online,cajero,,false,28,DEV_0404,telefono,10.149.23.18,Android,true,2026-04-13,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_005,Guatemala,Petén,16.88513,-89.93047,false,UBI_009,Costa Rica,San José,9.90043,-84.11981,true,UBI_117,Costa Rica,San José,9.88422,-84.11568,true
USU_0703,Ricardo Ramirez,38,false,ricardo.ramirez@correo.com|0703@banco-demo.com,2025-05-09,CTA_00961,74445.36,empresarial,2022-03-27,true,bajo,CTA_00676,35493.56,ahorro,2023-01-05,true,bajo,TX_001553,1457.51,2026-01-16,476,deposito,pos,,false,22,DEV_0407,pos,10.152.44.31,macOS,true,2026-01-16,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_006,El Salvador,San Salvador,13.72081,-89.26546,true,UBI_019,Honduras,Tegucigalpa,14.07784,-87.22418,true,UBI_013,Guatemala,Antigua Guatemala,14.57379,-90.76067,false
USU_0704,Diego Hernandez,62,true,diego.hernandez@correo.com|0704@banco-demo.com,2021-10-02,CTA_00966,61267.49,ahorro,2025-10-15,true,bajo,CTA_00683,34384.24,monetaria,2023-07-14,true,medio,TX_001554,3318.72,2026-02-27,448,transferencia,cajero,,false,29,DEV_0410,telefono,10.155.65.44,Android,true,2026-02-27,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_007,Honduras,Tegucigalpa,14.09948,-87.20397,true,UBI_029,Guatemala,Petén,16.90361,-89.85363,false,UBI_028,Guatemala,Cobán,15.42689,-90.33178,false
USU_0705,Jose Reyes,49,true,jose.reyes@correo.com|0705@banco-demo.com,2024-11-08,CTA_00971,52205.23,monetaria,2024-07-17,true,medio,CTA_00690,48645.02,ahorro,2025-10-11,true,bajo,TX_001555,4451.65,2026-03-29,1208,deposito,web,,false,21,DEV_0413,telefono,10.158.86.57,Windows,true,2026-03-29,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_008,México,Tapachula,14.86131,-92.26463,true,UBI_039,Guatemala,Escuintla,14.31728,-90.73775,false,UBI_043,Honduras,Tegucigalpa,14.02314,-87.14731,true
USU_0706,Camila Diaz,38,false,camila.diaz@correo.com|0706@banco-demo.com,2022-01-14,CTA_00976,34025.5,empresarial,2024-04-20,true,bajo,CTA_00697,34532.0,monetaria,2023-04-01,true,bajo,TX_001556,4432.65,2026-01-17,759,pago_servicio,app_movil,,false,33,DEV_0416,laptop,10.161.107.70,macOS,true,2026-01-17,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_009,Costa Rica,San José,9.90796,-84.08481,true,UBI_049,Guatemala,Antigua Guatemala,14.60177,-90.75952,false,UBI_058,Panamá,Ciudad de Panamá,8.96842,-79.49097,true
USU_0707,Luis Castillo,18,true,luis.castillo@correo.com|0707@banco-demo.com,2023-12-26,CTA_00981,43015.05,nomina,2023-04-21,true,bajo,CTA_00704,48043.94,empresarial,2025-10-14,true,medio,TX_001557,3635.67,2026-03-12,903,transferencia,web,,false,39,DEV_0419,cajero,10.164.128.83,Windows,true,2026-03-12,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_010,Panamá,Ciudad de Panamá,9.01367,-79.47293,true,UBI_059,Colombia,Bogotá,4.66327,-74.09868,true,UBI_073,Guatemala,Antigua Guatemala,14.57813,-90.71373,false
USU_0708,Luis Rodriguez,38,true,luis.rodriguez@correo.com|0708@banco-demo.com,2024-06-17,CTA_00986,63825.4,empresarial,2025-08-31,false,medio,CTA_00711,47223.83,monetaria,2023-06-01,true,medio,TX_001558,4282.55,2026-04-29,914,compra_online,app_movil,,false,44,DEV_0422,cajero,10.167.149.96,ATM-OS,true,2026-04-29,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_011,Colombia,Bogotá,4.75677,-74.08594,true,UBI_069,Costa Rica,San José,9.88659,-84.05135,true,UBI_088,Guatemala,Cobán,15.45779,-90.35175,false
USU_0709,Camila Reyes,22,true,camila.reyes@correo.com|0709@banco-demo.com,2022-05-27,CTA_00991,62695.9,empresarial,2025-07-15,true,bajo,CTA_00718,21561.03,empresarial,2025-09-21,false,bajo,TX_001559,2252.9,2026-02-08,647,compra_online,web,,false,38,DEV_0425,telefono,10.170.170.109,Android,true,2026-02-08,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_012,Guatemala,Guatemala,14.67221,-90.52199,false,UBI_079,Honduras,Tegucigalpa,14.08521,-87.23688,true,UBI_103,Honduras,Tegucigalpa,14.08531,-87.24019,true
USU_0710,Camila Castillo,19,true,camila.castillo@correo.com|0710@banco-demo.com,2023-05-01,CTA_00996,71624.88,ahorro,2023-10-26,true,medio,CTA_00725,23778.92,ahorro,2021-12-03,true,medio,TX_001560,200.1,2026-03-09,601,transferencia,cajero,,false,2,DEV_0428,cajero,10.173.191.122,Android,true,2026-03-09,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_013,Guatemala,Antigua Guatemala,14.58779,-90.75433,false,UBI_089,Guatemala,Petén,16.95878,-89.86183,false,UBI_118,Panamá,Ciudad de Panamá,8.9675,-79.53377,true
USU_0711,Daniela Garcia,25,true,daniela.garcia@correo.com|0711@banco-demo.com,2024-12-18,CTA_01001,26459.1,monetaria,2022-03-26,true,bajo,CTA_00732,6530.97,monetaria,2022-07-18,true,medio,TX_001561,392.54,2026-04-25,394,transferencia,agencia,,false,33,DEV_0431,telefono,10.176.212.135,POS-Embedded,false,2026-04-25,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_014,Guatemala,Quetzaltenango,14.81278,-91.49906,false,UBI_099,Guatemala,Escuintla,14.29029,-90.76687,false,UBI_014,Guatemala,Quetzaltenango,14.83939,-91.52481,false
USU_0712,Jose Morales,28,true,jose.morales@correo.com|0712@banco-demo.com,2025-09-12,CTA_01006,77076.37,monetaria,2022-02-07,true,medio,CTA_00739,15238.77,empresarial,2023-03-23,true,medio,TX_001562,2247.72,2026-04-25,145,retiro,cajero,,false,40,DEV_0434,pos,10.179.233.148,macOS,true,2026-04-25,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_015,Guatemala,Escuintla,14.27787,-90.7527,false,UBI_109,Guatemala,Antigua Guatemala,14.57866,-90.77174,false,UBI_029,Guatemala,Petén,16.90786,-89.89562,false
USU_0713,Ricardo Hernandez,35,true,ricardo.hernandez@correo.com|0713@banco-demo.com,2024-11-18,CTA_01011,54659.63,empresarial,2023-02-15,true,bajo,CTA_00746,56012.26,ahorro,2024-07-06,true,medio,TX_001563,1287.2,2026-04-25,1318,compra_online,web,,false,32,DEV_0437,cajero,10.182.254.161,ATM-OS,true,2026-04-25,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_016,Guatemala,Cobán,15.49806,-90.33412,false,UBI_119,Colombia,Bogotá,4.74662,-74.04258,true,UBI_044,México,Tapachula,14.94199,-92.25013,true
USU_0714,Elena Morales,27,true,elena.morales@correo.com|0714@banco-demo.com,2024-03-09,CTA_01016,23206.78,nomina,2023-10-27,true,bajo,CTA_00753,38641.19,nomina,2022-12-13,true,medio,TX_001564,3232.34,2026-02-13,1176,deposito,cajero,,false,5,DEV_0440,cajero,10.185.20.174,macOS,true,2026-02-13,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_017,Guatemala,Petén,16.94707,-89.85641,false,UBI_010,Panamá,Ciudad de Panamá,8.95791,-79.52938,true,UBI_059,Colombia,Bogotá,4.7492,-74.04254,true
USU_0715,Luis Rodriguez,52,true,luis.rodriguez@correo.com|0715@banco-demo.com,2024-07-12,CTA_01021,24598.26,nomina,2024-06-09,true,bajo,CTA_00760,25951.83,nomina,2022-09-18,true,medio,TX_001565,3004.04,2026-04-20,1379,retiro,cajero,,false,30,DEV_0443,pos,10.188.41.187,Android,true,2026-04-20,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_018,El Salvador,San Salvador,13.6577,-89.25705,true,UBI_020,México,Tapachula,14.86556,-92.2596,true,UBI_074,Guatemala,Quetzaltenango,14.81436,-91.56782,false
USU_0716,Pablo Hernandez,72,true,pablo.hernandez@correo.com|0716@banco-demo.com,2025-04-15,CTA_01026,46055.44,monetaria,2023-06-18,true,bajo,CTA_00767,50742.91,nomina,2023-10-15,true,medio,TX_001566,2655.71,2026-02-25,1231,deposito,web,,false,12,DEV_0446,laptop,10.191.62.200,POS-Embedded,true,2026-02-25,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_019,Honduras,Tegucigalpa,14.10877,-87.19248,true,UBI_030,El Salvador,San Salvador,13.73573,-89.26665,true,UBI_089,Guatemala,Petén,16.94135,-89.90075,false
USU_0717,Mateo Diaz,41,true,mateo.diaz@correo.com|0717@banco-demo.com,2020-10-12,CTA_01031,60014.46,monetaria,2021-05-08,true,medio,CTA_00774,57762.67,empresarial,2025-08-29,true,medio,TX_001567,4011.88,2026-01-15,1210,retiro,agencia,,false,41,DEV_0449,telefono,10.194.83.213,ATM-OS,true,2026-01-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_020,México,Tapachula,14.88277,-92.27786,true,UBI_040,Guatemala,Cobán,15.46583,-90.33606,false,UBI_104,México,Tapachula,14.95006,-92.30786,true
USU_0718,Paola Morales,60,true,paola.morales@correo.com|0718@banco-demo.com,2024-09-15,CTA_01036,31291.06,nomina,2023-03-24,true,medio,CTA_00781,49684.53,empresarial,2024-02-15,true,medio,TX_001568,3741.64,2026-02-03,1271,compra_online,pos,,false,44,DEV_0452,telefono,10.197.104.226,ATM-OS,true,2026-02-03,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_021,Costa Rica,San José,9.97308,-84.11399,true,UBI_050,Guatemala,Quetzaltenango,14.87673,-91.55359,false,UBI_119,Colombia,Bogotá,4.69466,-74.08842,true
USU_0719,Mateo Martinez,21,true,mateo.martinez@correo.com|0719@banco-demo.com,2022-12-17,CTA_01041,44470.27,empresarial,2022-06-21,true,medio,CTA_00788,51801.08,nomina,2024-09-17,true,bajo,TX_001569,4072.98,2026-04-01,683,compra_online,cajero,,false,1,DEV_0455,telefono,10.200.125.239,iOS,true,2026-04-01,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_022,Panamá,Ciudad de Panamá,9.00195,-79.55561,true,UBI_060,Guatemala,Guatemala,14.62381,-90.5242,false,UBI_015,Guatemala,Escuintla,14.30575,-90.77937,false
USU_0720,Jorge Perez,21,true,jorge.perez@correo.com|0720@banco-demo.com,2022-11-21,CTA_01046,48292.26,nomina,2025-01-03,true,medio,CTA_00795,25941.13,ahorro,2022-05-10,true,bajo,TX_001570,1855.67,2026-03-24,867,compra_online,app_movil,,false,39,DEV_0458,cajero,10.203.146.252,ATM-OS,true,2026-03-24,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_023,Colombia,Bogotá,4.75145,-74.06209,true,UBI_070,Panamá,Ciudad de Panamá,9.01478,-79.47108,true,UBI_030,El Salvador,San Salvador,13.66255,-89.23216,true
USU_0721,Paola Hernandez,40,false,paola.hernandez@correo.com|0721@banco-demo.com,2020-08-15,CTA_01051,31116.95,monetaria,2022-02-28,true,bajo,CTA_00802,36782.94,monetaria,2023-07-26,true,medio,TX_001571,2374.25,2026-02-24,285,retiro,app_movil,,false,17,DEV_0461,pos,10.206.167.10,iOS,true,2026-02-24,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_024,Guatemala,Guatemala,14.64309,-90.55473,false,UBI_080,México,Tapachula,14.93924,-92.26633,true,UBI_045,Costa Rica,San José,9.89546,-84.07996,true
USU_0722,Jorge Reyes,73,true,jorge.reyes@correo.com|0722@banco-demo.com,2021-10-15,CTA_01056,60655.72,empresarial,2022-09-23,true,bajo,CTA_00809,5860.14,monetaria,2022-12-26,true,bajo,TX_001572,952.56,2026-01-03,979,transferencia,app_movil,,false,42,DEV_0464,cajero,10.209.188.23,ATM-OS,true,2026-01-03,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_025,Guatemala,Antigua Guatemala,14.52274,-90.68921,false,UBI_090,El Salvador,San Salvador,13.69093,-89.24503,true,UBI_060,Guatemala,Guatemala,14.66802,-90.51368,false
USU_0723,Camila Lopez,55,true,camila.lopez@correo.com|0723@banco-demo.com,2024-07-14,CTA_01061,78185.05,ahorro,2025-08-05,false,medio,CTA_00816,11313.94,ahorro,2025-04-05,true,bajo,TX_001573,2605.94,2026-01-14,721,compra_online,app_movil,,false,39,DEV_0467,telefono,10.212.209.36,Windows,true,2026-01-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_026,Guatemala,Quetzaltenango,14.85634,-91.52517,false,UBI_100,Guatemala,Cobán,15.52015,-90.33023,false,UBI_075,Guatemala,Escuintla,14.28132,-90.74352,false
USU_0724,Jorge Reyes,28,true,jorge.reyes@correo.com|0724@banco-demo.com,2024-11-11,CTA_01066,24062.78,ahorro,2022-11-06,true,bajo,CTA_00823,28760.45,empresarial,2024-07-01,true,bajo,TX_001574,2720.26,2026-03-28,788,retiro,pos,,false,27,DEV_0470,tablet,10.215.230.49,Android,true,2026-03-28,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_027,Guatemala,Escuintla,14.27578,-90.78683,false,UBI_110,Guatemala,Quetzaltenango,14.89015,-91.51291,false,UBI_090,El Salvador,San Salvador,13.73141,-89.2395,true
USU_0725,Maria Gomez,73,true,maria.gomez@correo.com|0725@banco-demo.com,2025-01-12,CTA_01071,50731.64,ahorro,2023-12-21,true,medio,CTA_00830,8614.98,nomina,2025-02-26,true,bajo,TX_001575,3313.3,2026-01-06,19,retiro,agencia,,false,11,DEV_0473,cajero,10.218.251.62,Linux,true,2026-01-06,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_028,Guatemala,Cobán,15.51568,-90.3878,false,UBI_001,Guatemala,Antigua Guatemala,14.52839,-90.74145,false,UBI_105,Costa Rica,San José,9.93984,-84.12613,true
USU_0726,Fernando Diaz,46,true,fernando.diaz@correo.com|0726@banco-demo.com,2024-12-28,CTA_01076,69771.73,ahorro,2023-02-19,true,bajo,CTA_00837,51972.0,nomina,2024-06-01,true,bajo,TX_001576,3985.04,2026-03-04,1044,compra_online,pos,,false,42,DEV_0476,tablet,10.221.17.75,Android,true,2026-03-04,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_029,Guatemala,Petén,16.91001,-89.89301,false,UBI_011,Colombia,Bogotá,4.71484,-74.03017,true,UBI_001,Guatemala,Antigua Guatemala,14.51695,-90.75444,false
USU_0727,Camila Garcia,33,true,camila.garcia@correo.com|0727@banco-demo.com,2021-12-21,CTA_01081,79071.44,ahorro,2025-12-06,true,bajo,CTA_00844,26268.17,monetaria,2025-08-22,true,bajo,TX_001577,3351.58,2026-02-28,995,transferencia,pos,,false,14,DEV_0479,cajero,10.224.38.88,iOS,true,2026-02-28,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_030,El Salvador,San Salvador,13.72347,-89.21152,true,UBI_021,Costa Rica,San José,9.89157,-84.06314,true,UBI_016,Guatemala,Cobán,15.44878,-90.34213,false
USU_0728,Maria Lopez,32,true,maria.lopez@correo.com|0728@banco-demo.com,2020-12-22,CTA_01086,55583.02,monetaria,2025-05-03,true,bajo,CTA_00851,41583.28,empresarial,2024-09-29,true,medio,TX_001578,3605.63,2026-04-03,650,transferencia,pos,,false,1,DEV_0482,telefono,10.227.59.101,macOS,true,2026-04-03,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_031,Honduras,Tegucigalpa,14.05463,-87.21189,true,UBI_031,Honduras,Tegucigalpa,14.06187,-87.15777,true,UBI_031,Honduras,Tegucigalpa,14.11774,-87.23294,true
